,CondTempCirc1,Data_EVD_Emb_1.EVD.Variables.EEV_PosPercent.Val,DscgTempCirc1,EbmpapstFan_1_Mng.ElectrInfo_EBM_1.CurrPower,EvapTempCirc1,ExtTemp,FiltPress,InvInfoCirc1.Info_MotPwr,PumpPress,SubCoolCir1,SuctSH_Circ1,UnitStatus,W_InTempUser,W_OutTempEvap,W_OutTempUser,WaterFlowMeter,timestamp
17182,46.3,78.1,81.5,45.8,5.2,38.1,0.7,2.9,4.2,2.3,6.3,9.0,12.1,9.1,9.1,51.4,2020-08-21T05:27:39.550Z
17183,41.2,46.7,67.7,35.4,6.1,37.7,0.6,1.1,4.3,2.3,8.0,9.0,13.7,12.2,12.1,45.9,2020-09-01T13:18:20.946Z
17184,44.4,67.3,83.2,43.8,1.8,37.1,0.8,2.5,4.2,2.3,8.0,9.0,10.0,7.8,7.8,54.4,2020-08-12T22:50:26.399Z
17185,43.5,70.4,71.6,41.9,2.8,36.0,0.8,2.5,4.2,3.2,8.9,9.0,11.6,9.7,9.9,54.6,2020-08-12T21:11:30.623Z
17186,40.7,52.5,75.9,37.7,2.3,38.3,0.6,1.3,4.3,2.9,8.2,9.0,10.4,8.3,8.1,45.9,2020-09-01T20:27:52.605Z
17187,40.7,52.5,75.9,37.7,2.3,38.3,0.6,1.3,4.3,2.9,8.2,9.0,10.4,8.3,8.1,45.9,2020-09-01T20:27:52.605Z
17188,36.6,67.1,65.0,30.6,1.8,27.8,1.1,1.8,4.1,2.9,7.9,9.0,9.6,7.8,7.9,64.5,2020-10-08T07:22:15.030Z
17189,36.6,67.1,65.0,30.6,1.8,27.8,1.1,1.8,4.1,2.9,7.9,9.0,9.6,7.8,7.9,64.5,2020-10-08T07:22:15.579Z
17190,45.4,61.7,64.7,43.8,4.6,37.7,0.6,2.1,4.3,2.7,8.6,9.0,13.0,10.8,11.1,45.9,2020-09-01T18:49:40.125Z
17191,45.7,76.0,73.5,41.6,9.8,37.2,0.7,1.9,4.2,2.3,5.8,9.0,15.9,13.2,13.2,51.8,2020-08-20T12:16:41.380Z
17192,46.6,73.3,71.9,44.0,5.2,37.2,0.5,2.7,4.3,2.6,8.0,9.0,13.4,10.2,10.8,43.7,2020-08-21T16:32:22.799Z
17193,42.2,61.5,75.9,39.3,6.3,37.0,0.3,1.5,4.5,2.6,7.3,9.0,13.6,10.4,10.0,33.9,2020-08-21T07:31:13.661Z
17194,39.5,34.0,62.3,34.2,5.4,35.3,0.4,0.8,4.4,2.1,5.7,9.0,10.4,8.9,8.8,37.5,2020-08-12T11:09:16.026Z
17195,41.1,55.2,72.9,38.7,0.9,38.3,0.6,1.5,4.3,2.2,7.9,9.0,8.5,6.6,6.5,46.3,2020-09-01T14:20:53.415Z
17196,38.5,31.0,77.7,33.8,4.8,38.1,0.6,0.5,4.3,1.9,6.9,9.0,11.4,9.3,8.8,45.6,2020-09-01T15:03:00.927Z
17197,37.3,76.0,55.0,33.0,6.0,26.4,1.1,2.0,4.1,3.1,7.7,9.0,13.8,11.6,12.0,65.1,2020-10-08T05:06:35.896Z
17198,42.8,57.5,63.9,40.3,3.4,35.9,0.5,1.5,4.3,4.0,9.4,9.0,13.3,11.2,11.7,44.0,2020-08-21T16:31:21.452Z
17199,34.7,49.2,68.9,26.1,0.7,28.0,1.1,1.1,4.1,2.4,7.8,9.0,8.4,6.8,6.7,64.7,2020-10-08T07:08:52.148Z
17200,42.7,67.3,76.7,39.9,3.9,38.5,0.6,2.2,4.3,2.4,8.4,9.0,12.5,9.5,9.6,45.4,2020-09-01T18:52:58.951Z
17201,46.2,74.6,80.1,44.9,5.5,37.3,0.8,2.9,4.2,2.2,7.8,9.0,13.6,10.9,11.0,54.9,2020-08-12T23:19:39.807Z
17202,43.0,67.9,75.0,42.6,3.6,38.5,0.4,2.3,4.5,2.5,8.3,9.0,12.2,8.7,9.0,35.5,2020-09-03T01:16:36.401Z
17203,35.1,64.4,60.0,29.0,4.4,27.0,1.1,1.4,4.1,2.8,7.8,9.0,12.1,10.3,10.4,64.8,2020-10-08T06:29:12.768Z
17204,43.3,67.3,78.5,40.5,2.3,38.9,0.6,2.4,4.3,2.5,8.3,9.0,10.8,8.0,8.3,45.8,2020-09-01T15:08:12.850Z
17205,49.0,81.7,84.2,44.6,9.1,39.2,0.6,3.2,4.3,2.2,8.3,9.0,17.9,14.2,14.0,46.7,2020-08-21T12:56:27.110Z
17206,41.0,27.5,79.3,36.9,3.7,37.6,0.5,0.8,4.3,1.8,8.2,9.0,11.5,9.5,9.0,43.9,2020-08-21T16:40:21.330Z
17207,46.3,75.0,72.2,46.0,6.8,37.2,0.7,2.7,4.2,3.0,7.6,9.0,14.4,12.0,12.2,51.9,2020-08-20T19:31:24.947Z
17208,47.5,71.9,84.6,44.8,5.9,39.2,0.5,2.7,4.3,2.5,8.3,9.0,14.8,11.4,11.9,43.7,2020-08-21T13:16:46.174Z
17209,25.6,7.3,40.7,7.3,5.2,22.0,0.3,0.2,4.5,2.8,8.1,9.0,12.8,11.9,11.6,30.6,2020-11-04T09:07:22.978Z
17210,38.3,14.4,64.8,33.8,5.0,34.9,0.6,0.5,4.3,2.6,8.1,9.0,11.9,11.2,10.9,45.7,2020-09-01T19:57:25.584Z
17211,44.0,75.2,68.6,39.6,5.8,36.5,0.6,2.4,4.3,3.1,9.0,9.0,14.7,12.4,12.4,46.5,2020-08-21T12:17:45.615Z
17212,39.0,62.7,74.1,32.9,2.7,32.4,1.9,1.6,3.6,2.3,5.7,9.0,8.5,7.0,7.0,88.7,2020-10-07T13:14:07.152Z
17213,31.6,52.7,48.7,26.7,3.6,25.9,1.1,0.9,4.1,2.8,7.7,9.0,10.9,9.8,9.8,64.7,2020-10-08T06:59:18.632Z
17214,44.6,72.5,76.2,43.0,6.8,37.3,0.7,2.2,4.2,2.5,7.1,9.0,14.1,11.5,11.4,52.0,2020-08-21T07:05:45.585Z
17215,44.6,72.7,76.2,43.0,6.8,37.2,0.7,2.2,4.2,2.5,7.1,9.0,14.1,11.5,11.4,52.0,2020-08-21T07:05:46.068Z
17216,42.8,59.4,67.5,39.0,8.1,38.0,0.7,1.4,4.3,2.7,8.0,9.0,15.9,13.9,13.9,50.1,2020-09-02T15:52:47.471Z
17217,38.6,30.6,72.9,35.8,1.6,35.5,0.5,0.8,4.3,2.5,8.6,9.0,9.2,8.3,8.1,44.4,2020-08-21T16:55:33.574Z
17218,41.7,52.1,69.7,39.7,2.9,35.9,0.8,1.5,4.2,2.7,8.4,9.0,10.9,9.3,9.4,54.5,2020-08-12T23:31:33.849Z
17219,41.2,45.0,64.5,39.9,5.7,35.4,0.4,1.1,4.5,2.7,7.8,9.0,13.0,11.5,11.6,35.9,2020-09-03T00:09:12.128Z
17220,41.6,43.3,65.9,38.3,7.7,37.6,0.4,1.0,4.5,2.5,6.8,9.0,14.2,12.2,12.1,35.5,2020-09-02T20:32:59.139Z
17221,41.8,53.3,69.2,39.1,3.4,37.6,0.6,1.4,4.3,2.7,6.2,9.0,9.4,7.4,7.4,45.6,2020-09-01T14:08:03.560Z
17222,31.8,72.7,57.1,72.7,3.0,23.8,0.4,1.5,4.5,3.0,7.7,9.0,11.2,7.3,7.4,34.8,2020-11-05T06:52:14.620Z
17223,46.9,81.7,80.8,45.0,8.4,37.8,0.3,3.0,4.5,2.3,8.2,9.0,17.5,12.6,12.7,33.8,2020-08-21T07:58:45.244Z
17224,41.8,55.2,62.4,38.9,8.6,35.7,0.5,1.3,4.3,2.8,4.6,9.0,13.1,11.7,12.1,43.8,2020-08-21T16:30:56.020Z
17225,38.4,40.0,65.4,35.8,3.8,35.0,0.8,0.9,4.2,2.4,9.1,9.0,12.0,11.2,11.0,54.6,2020-08-12T20:30:39.905Z
17226,38.2,10.6,62.7,33.4,6.3,34.8,0.4,0.4,4.5,3.0,7.7,9.0,13.0,12.1,11.9,35.8,2020-09-03T00:31:15.756Z
17227,37.7,13.1,59.7,34.7,4.8,34.0,0.4,0.5,4.5,3.2,7.9,9.0,11.8,10.9,10.8,35.9,2020-09-03T01:26:14.513Z
17228,34.7,61.7,58.0,29.6,4.0,27.0,1.1,1.3,4.1,2.7,8.5,9.0,12.3,10.6,10.7,64.6,2020-10-08T02:46:06.861Z
17229,35.0,56.9,66.6,28.6,3.3,27.6,1.1,1.2,4.1,2.8,8.5,9.0,11.7,9.8,9.8,65.1,2020-10-07T17:27:05.750Z
17230,31.7,64.2,53.8,64.2,6.0,23.5,0.4,1.1,4.5,3.0,6.1,9.0,12.6,9.0,9.0,36.7,2020-11-05T08:55:27.754Z
17231,46.0,74.4,83.8,43.0,2.6,38.2,0.7,2.8,4.2,2.2,6.2,9.0,9.4,6.8,6.7,51.7,2020-08-20T13:35:33.203Z
17232,40.5,79.0,73.4,37.6,5.3,32.4,1.9,2.5,3.6,2.6,7.4,9.0,12.9,11.1,11.3,88.7,2020-10-07T14:05:11.562Z
17233,43.1,66.3,78.0,38.5,7.5,39.2,0.7,1.7,4.3,2.1,7.5,9.0,15.2,12.5,12.4,50.4,2020-09-02T16:20:31.625Z
17234,35.5,67.9,65.2,67.9,-1.7,24.7,0.3,2.1,4.5,3.4,7.2,9.0,9.4,4.4,4.9,30.3,2020-11-04T12:08:02.945Z
17235,35.4,63.3,58.1,25.6,6.9,26.7,1.1,1.1,4.1,2.7,8.4,9.0,15.3,13.6,13.6,65.3,2020-10-08T05:39:12.098Z
17236,42.8,57.3,51.5,41.6,4.3,35.3,0.8,1.5,4.2,3.5,8.9,9.0,13.2,11.5,11.9,54.9,2020-08-12T21:41:58.548Z
17237,43.3,70.0,78.9,39.8,6.8,39.1,0.7,1.8,4.3,2.4,7.2,9.0,14.4,11.3,11.2,50.5,2020-09-02T15:47:36.250Z
17238,45.9,74.2,81.8,45.5,3.9,38.1,0.7,2.9,4.2,2.2,6.0,9.0,10.6,7.9,7.8,52.3,2020-08-21T05:46:33.073Z
17239,42.0,62.9,63.7,40.4,7.3,34.6,0.5,1.5,4.3,3.0,7.6,9.0,14.8,12.8,13.0,44.5,2020-08-13T18:16:07.539Z
17240,41.0,44.4,65.4,36.4,8.5,36.2,0.5,0.9,4.4,2.9,6.1,9.0,14.4,12.5,12.4,43.6,2020-08-21T20:52:58.958Z
17241,39.2,42.1,57.7,29.6,10.9,35.2,0.6,0.6,4.3,2.3,5.8,9.0,16.2,14.8,14.7,45.7,2020-09-01T11:28:58.372Z
17242,35.0,61.5,52.6,61.5,-0.2,23.9,0.3,2.1,4.5,4.0,5.5,9.0,10.3,6.2,7.1,30.7,2020-11-04T12:04:08.923Z
17243,43.4,60.2,80.3,41.7,2.4,37.0,0.8,1.9,4.2,2.5,8.2,9.0,10.6,8.6,8.6,54.8,2020-08-12T20:38:26.257Z
17244,38.0,76.5,65.5,31.3,4.1,27.3,1.1,2.2,4.1,3.0,8.2,9.0,12.5,10.1,10.3,64.2,2020-10-08T08:33:48.831Z
17245,38.3,76.7,66.4,32.2,2.6,28.2,1.1,2.4,4.1,2.8,8.3,9.0,11.0,8.7,9.0,64.9,2020-10-08T08:13:10.795Z
17246,43.1,72.9,75.3,39.2,5.2,38.5,0.5,2.4,4.4,2.8,8.3,9.0,13.8,10.5,10.4,40.9,2020-09-02T12:50:30.863Z
17247,38.1,75.4,65.4,32.7,5.3,29.2,1.1,2.0,4.1,2.8,7.9,9.0,13.3,11.1,11.3,65.0,2020-10-07T17:11:15.860Z
17248,38.1,76.0,65.3,32.9,5.3,29.2,1.1,2.0,4.1,2.8,7.9,9.0,13.3,11.1,11.3,65.0,2020-10-07T17:11:12.631Z
17249,42.1,63.8,55.6,41.6,3.7,35.0,0.8,2.0,4.2,2.9,8.4,9.0,11.7,9.9,10.1,54.8,2020-08-12T23:01:59.302Z
17250,43.9,70.6,80.7,37.9,4.7,39.3,0.9,2.0,4.2,2.0,6.2,9.0,11.3,8.7,8.7,57.3,2020-09-02T09:29:20.549Z
17251,41.9,78.1,70.4,41.1,4.1,38.1,0.4,2.4,4.5,3.1,8.8,9.0,12.8,9.9,10.3,35.8,2020-09-03T01:04:49.611Z
17252,41.7,57.1,62.8,36.9,9.1,36.3,0.5,1.2,4.3,2.6,6.2,9.0,15.0,13.3,13.3,43.9,2020-08-21T20:43:31.311Z
17253,37.0,76.3,57.5,30.6,3.7,28.4,1.9,2.0,3.6,3.5,8.6,9.0,12.1,10.8,10.9,89.2,2020-10-07T12:36:11.665Z
17254,33.7,78.5,54.9,78.5,7.0,25.2,0.4,1.6,4.5,3.1,6.2,9.0,13.8,10.0,10.0,34.1,2020-11-04T18:02:35.480Z
17255,37.5,16.5,65.7,34.8,4.5,35.2,0.8,0.5,4.2,2.1,8.5,9.0,11.9,11.2,10.9,54.6,2020-08-12T20:30:11.573Z
17256,42.4,52.3,64.6,38.6,8.7,36.3,0.5,1.2,4.4,2.7,5.6,9.0,14.2,12.1,12.3,44.4,2020-08-21T20:55:53.328Z
17257,43.5,76.5,68.7,41.7,6.6,36.3,0.7,2.3,4.2,3.1,9.5,9.0,16.1,13.9,13.7,51.6,2020-08-21T06:48:45.746Z
17258,34.9,61.3,54.6,27.6,4.2,26.4,1.1,1.2,4.1,3.2,8.0,9.0,12.1,10.5,10.7,65.1,2020-10-08T08:45:32.443Z
17259,42.5,42.5,57.3,41.1,5.1,35.4,0.8,1.6,4.2,3.2,6.9,9.0,11.9,10.5,10.7,54.6,2020-08-12T22:14:00.056Z
17260,42.9,70.0,48.8,41.3,5.3,35.1,0.5,2.1,4.3,2.9,8.2,9.0,13.4,11.4,11.8,44.2,2020-08-21T15:20:08.042Z
17261,43.3,67.3,78.0,41.6,1.5,38.9,0.6,2.5,4.3,2.6,8.6,9.0,10.3,7.8,8.0,45.9,2020-09-01T20:56:02.624Z
17262,43.0,64.2,79.2,40.2,2.1,38.9,0.6,2.2,4.3,2.4,8.4,9.0,10.7,7.9,8.1,45.8,2020-09-01T15:08:45.793Z
17263,44.5,80.6,70.0,45.3,6.3,35.3,0.5,2.8,4.4,2.5,8.2,9.0,14.8,11.4,11.8,44.5,2020-08-14T03:27:42.407Z
17264,41.7,63.8,76.3,36.3,7.0,38.3,0.5,1.8,4.4,2.6,8.6,9.0,15.8,12.9,12.4,41.2,2020-09-02T14:03:17.696Z
17265,46.6,76.0,82.4,45.6,6.9,38.2,0.7,2.7,4.2,2.3,7.1,9.0,14.4,11.5,11.4,51.5,2020-08-21T07:00:38.047Z
17266,36.2,76.7,69.7,76.7,2.8,27.2,0.4,2.2,4.5,2.5,7.6,9.0,11.5,6.8,7.0,34.4,2020-11-04T18:15:14.069Z
17267,35.0,64.4,55.7,27.2,4.9,27.0,1.1,1.4,4.1,2.7,8.2,9.0,13.1,11.3,11.4,65.1,2020-10-08T08:31:31.308Z
17268,40.5,14.6,81.9,34.6,3.7,37.4,0.8,0.5,4.2,1.7,5.8,9.0,9.0,7.5,7.0,54.8,2020-08-12T21:21:06.156Z
17269,39.0,33.8,62.2,33.5,5.6,34.8,0.4,0.8,4.4,2.3,5.5,9.0,10.4,8.9,8.7,37.7,2020-08-12T11:08:11.085Z
17270,44.5,77.7,79.4,41.6,6.8,39.2,0.7,2.5,4.3,2.2,7.1,9.0,14.4,11.2,11.3,50.6,2020-09-02T15:47:15.915Z
17271,47.8,76.3,83.7,45.5,6.2,38.9,0.7,3.0,4.2,2.3,7.1,9.0,13.7,10.8,10.7,51.6,2020-08-20T20:01:10.218Z
17272,47.4,77.1,84.0,45.5,5.9,38.8,0.7,3.0,4.2,2.4,7.5,9.0,13.8,10.9,10.8,51.6,2020-08-20T19:39:37.211Z
17273,46.3,76.7,74.2,43.9,5.1,37.1,0.5,2.9,4.3,2.4,8.1,9.0,13.4,10.1,10.6,43.9,2020-08-21T16:32:38.950Z
17274,36.6,58.5,71.2,30.7,3.3,28.9,1.1,1.2,4.1,2.3,5.6,9.0,9.1,7.1,7.1,65.1,2020-10-08T05:59:20.499Z
17275,40.3,24.8,72.0,35.0,3.6,37.4,0.4,0.6,4.5,2.2,7.7,9.0,10.7,8.9,8.6,35.9,2020-09-03T02:14:23.448Z
17276,44.7,83.3,78.8,40.1,6.8,39.0,0.9,2.8,4.2,2.2,7.1,9.0,14.3,11.5,11.5,57.8,2020-09-02T09:00:15.487Z
17277,38.4,78.1,67.5,34.0,3.9,27.5,1.1,2.4,4.1,2.7,8.3,9.0,12.4,9.9,10.2,64.7,2020-10-08T06:16:16.226Z
17278,38.8,77.1,72.3,36.6,3.4,29.3,1.1,2.4,4.1,2.6,7.5,9.0,11.1,8.8,9.0,65.2,2020-10-08T01:27:57.055Z
17279,42.7,77.9,77.6,41.9,6.5,34.1,0.5,2.2,4.4,2.4,7.6,9.0,14.4,11.0,10.8,44.5,2020-08-14T02:50:43.853Z
17280,41.3,40.6,66.2,38.0,8.9,37.8,0.4,0.9,4.5,2.1,6.0,9.0,14.7,12.2,12.3,35.9,2020-09-02T20:25:50.999Z
17281,45.5,74.0,78.5,44.8,4.4,36.9,0.8,2.9,4.2,2.3,8.6,9.0,13.1,10.5,10.6,54.6,2020-08-12T21:54:05.279Z
17282,44.2,78.1,64.8,43.9,6.5,36.0,0.7,2.4,4.2,4.1,9.7,9.0,16.4,14.2,14.4,51.7,2020-08-20T20:12:11.278Z
17283,40.2,43.3,63.1,38.8,5.9,35.2,0.4,0.9,4.5,2.7,8.3,9.0,13.4,12.2,12.1,36.1,2020-09-03T00:32:49.689Z
17284,30.8,32.9,53.0,20.8,5.0,26.1,1.1,0.5,4.1,2.5,7.5,9.0,11.9,11.1,11.0,65.1,2020-10-08T08:42:40.708Z
17285,44.4,66.9,76.7,41.9,4.3,37.2,0.3,2.3,4.5,2.6,8.1,9.0,12.9,9.0,9.1,34.5,2020-08-21T08:53:56.392Z
17286,40.0,43.8,64.0,38.4,5.1,35.1,0.4,0.9,4.5,3.1,8.6,9.0,12.9,11.7,11.7,35.9,2020-09-03T00:08:55.304Z
17287,46.7,80.2,71.5,44.9,8.6,36.7,0.3,2.9,4.5,2.7,7.9,9.0,17.4,13.0,13.8,34.4,2020-08-21T07:56:32.395Z
17288,46.7,80.2,71.5,44.9,8.6,36.7,0.3,2.9,4.5,2.7,7.9,9.0,17.4,13.0,13.8,34.4,2020-08-21T07:56:32.395Z
17289,35.8,80.6,50.1,33.3,4.3,25.8,1.1,2.2,4.1,3.8,8.8,9.0,12.9,11.2,11.6,65.0,2020-10-08T01:22:44.650Z
17290,36.9,57.9,71.6,29.3,2.5,28.6,1.1,1.3,4.1,2.4,6.8,9.0,9.4,7.5,7.6,64.9,2020-10-08T04:44:12.814Z
17291,36.9,57.1,71.6,29.1,2.6,28.6,1.1,1.3,4.1,2.4,6.8,9.0,9.4,7.5,7.6,64.9,2020-10-08T04:44:13.375Z
17292,36.4,69.6,59.8,31.7,3.5,28.9,1.9,1.8,3.6,3.1,8.8,9.0,12.1,10.8,10.9,89.0,2020-10-07T14:29:34.313Z
17293,45.8,79.4,71.1,41.9,5.9,36.5,0.7,2.9,4.2,2.7,8.0,9.0,13.9,11.3,11.3,51.8,2020-08-20T14:17:07.866Z
17294,46.0,79.0,71.3,42.1,5.9,36.5,0.7,2.9,4.2,2.7,7.9,9.0,13.9,11.3,11.3,51.9,2020-08-20T14:17:09.410Z
17295,41.3,56.5,74.7,39.1,4.2,38.3,0.4,1.5,4.5,2.6,8.7,9.0,13.0,9.9,9.7,35.9,2020-09-03T00:04:49.557Z
17296,41.3,32.1,80.1,39.6,4.8,37.1,0.8,0.8,4.2,1.7,6.2,9.0,10.8,8.9,8.6,54.4,2020-08-12T23:05:59.144Z
17297,41.3,32.1,80.1,39.6,4.8,37.1,0.8,0.8,4.2,1.7,6.2,9.0,10.8,8.9,8.6,54.4,2020-08-12T23:05:59.144Z
17298,45.4,80.6,67.1,45.5,6.7,36.3,0.7,2.8,4.3,3.4,8.8,9.0,15.4,13.2,13.4,51.7,2020-08-20T23:56:01.704Z
17299,37.9,72.1,74.0,34.7,0.8,30.0,1.1,2.3,4.1,2.7,7.5,9.0,8.4,6.2,6.4,64.9,2020-10-07T18:43:45.213Z
17300,38.7,78.5,69.6,34.8,4.7,28.6,1.1,2.4,4.1,2.7,7.7,9.0,12.6,10.1,10.3,65.2,2020-10-08T05:09:56.609Z
17301,40.3,77.9,73.5,36.2,4.1,30.3,1.4,2.6,3.9,2.6,7.2,9.0,11.5,9.4,9.6,74.4,2020-10-07T16:29:04.481Z
17302,25.3,2.5,40.6,2.5,5.7,22.0,0.3,0.2,4.5,2.2,7.5,9.0,12.6,11.8,11.6,30.4,2020-11-04T09:07:08.386Z
17303,38.6,49.2,76.6,34.8,6.4,34.0,0.5,0.1,4.3,1.4,5.1,9.0,11.5,8.8,8.2,44.4,2020-08-14T03:20:51.225Z
17304,27.6,34.4,43.6,34.4,5.7,22.7,0.3,0.4,4.5,2.7,7.9,9.0,13.4,11.6,11.6,30.1,2020-11-04T09:10:38.986Z
17305,31.6,69.2,53.8,69.2,5.5,22.4,0.4,1.1,4.5,2.9,6.8,9.0,12.7,9.0,9.0,34.3,2020-11-05T08:45:16.610Z
17306,31.6,66.7,53.0,66.7,6.0,22.4,0.4,1.1,4.5,2.8,6.0,9.0,12.6,9.0,9.0,34.4,2020-11-05T08:42:37.694Z
17307,44.7,76.9,67.4,42.6,7.8,38.5,0.7,2.4,4.3,2.6,8.9,9.0,16.6,14.4,14.5,50.1,2020-09-02T15:21:09.037Z
17308,42.9,35.8,60.4,42.4,7.6,35.1,0.4,1.5,4.5,3.3,3.8,9.0,12.4,10.6,11.2,35.5,2020-09-03T01:40:57.010Z
17309,44.3,77.9,81.2,39.0,3.8,39.4,0.9,2.8,4.2,2.4,7.5,9.0,11.6,9.0,9.0,57.0,2020-09-02T09:26:49.196Z
17310,34.3,66.9,50.0,28.8,7.0,26.6,1.1,1.2,4.1,3.0,7.9,9.0,14.7,13.2,13.4,65.0,2020-10-08T01:50:46.123Z
17311,38.1,74.6,69.7,35.0,3.4,28.2,1.1,2.2,4.1,2.8,7.1,9.0,10.7,8.5,8.7,65.2,2020-10-08T02:33:08.759Z
17312,41.7,57.7,70.7,38.7,3.6,37.6,0.6,1.5,4.3,2.4,7.6,9.0,11.1,8.5,8.6,45.9,2020-09-01T15:20:50.468Z
17313,47.2,71.3,82.7,45.7,7.0,38.6,0.7,2.4,4.3,2.2,6.4,9.0,13.9,10.9,10.9,51.8,2020-08-20T23:51:23.626Z
17314,47.2,72.3,82.7,45.7,7.0,38.6,0.7,2.4,4.3,2.2,6.4,9.0,13.9,10.9,10.9,51.9,2020-08-20T23:51:22.955Z
17315,31.5,46.3,48.8,24.7,4.8,24.9,1.1,0.7,4.1,2.6,8.0,9.0,12.4,11.4,11.3,65.5,2020-10-08T04:31:58.983Z
17316,31.5,68.3,54.0,68.3,5.6,23.8,0.4,1.1,4.5,3.0,6.7,9.0,12.6,9.0,9.0,34.1,2020-11-05T08:52:53.789Z
17317,44.5,68.3,70.4,41.6,4.4,38.5,0.6,2.3,4.3,2.5,8.6,9.0,13.2,10.3,10.7,45.6,2020-09-01T16:58:49.716Z
17318,38.4,75.2,69.1,33.6,4.6,29.8,1.1,2.1,4.1,2.7,7.6,9.0,12.4,10.0,10.2,65.0,2020-10-07T17:13:44.057Z
17319,44.8,57.1,77.6,42.4,4.4,37.5,0.5,1.8,4.4,2.3,7.5,9.0,12.1,9.1,9.2,44.1,2020-08-21T13:54:47.798Z
17320,43.6,73.8,67.0,41.8,8.7,35.9,0.3,2.2,4.5,3.3,8.3,9.0,17.1,14.0,14.5,34.5,2020-08-21T07:55:51.036Z
17321,41.0,65.2,70.7,37.2,4.4,37.1,0.6,2.0,4.3,2.7,8.6,9.0,12.9,10.5,10.4,46.1,2020-09-01T18:51:09.486Z
17322,38.4,50.8,76.3,35.5,6.0,34.0,0.5,0.1,4.3,1.7,5.3,9.0,11.3,8.6,8.0,44.7,2020-08-14T03:55:52.117Z
17323,38.0,75.2,62.1,35.0,3.8,28.4,1.1,2.2,4.1,3.1,8.7,9.0,12.6,10.4,10.6,65.4,2020-10-07T21:46:49.605Z
17324,41.2,32.7,55.9,38.7,4.2,35.8,0.6,0.9,4.3,2.9,7.1,9.0,10.8,9.6,9.8,45.8,2020-09-01T15:18:21.315Z
17325,41.2,43.5,62.3,36.8,10.8,37.4,0.4,0.8,4.5,2.4,5.5,9.0,16.2,13.9,13.9,36.0,2020-09-02T20:02:02.632Z
17326,29.9,38.8,48.2,38.8,5.8,25.4,0.3,0.4,4.5,2.4,5.3,9.0,11.1,8.8,8.8,30.3,2020-11-04T08:02:06.411Z
17327,42.5,65.4,62.2,41.1,4.0,35.3,0.8,2.1,4.2,2.9,8.3,9.0,12.1,10.2,10.3,54.8,2020-08-12T22:14:42.384Z
17328,34.2,47.5,59.8,26.5,2.0,28.6,1.9,1.0,3.6,2.7,8.2,9.0,9.9,9.0,9.0,88.3,2020-10-07T12:08:53.769Z
17329,35.9,40.4,63.0,25.4,5.0,29.4,1.4,0.8,3.9,2.1,7.0,9.0,11.8,10.4,10.4,74.2,2020-10-07T16:14:10.605Z
17330,35.9,40.4,63.0,25.5,5.0,29.4,1.4,0.8,3.9,2.1,7.1,9.0,11.8,10.4,10.4,74.2,2020-10-07T16:14:10.044Z
17331,43.5,65.8,74.4,39.6,6.1,38.6,0.6,1.8,4.3,2.5,7.5,9.0,13.8,11.0,11.2,45.9,2020-09-01T16:18:43.167Z
17332,40.9,56.5,73.9,39.1,6.9,34.1,0.5,1.4,4.4,2.3,7.2,9.0,14.2,11.3,11.0,44.4,2020-08-14T02:52:26.439Z
17333,35.0,75.4,67.8,75.4,2.8,25.8,0.4,2.0,4.5,2.7,7.7,9.0,11.2,6.9,6.8,34.6,2020-11-04T18:17:13.349Z
17334,35.5,75.0,55.3,30.3,6.1,27.1,1.1,1.7,4.1,3.2,8.5,9.0,14.6,12.8,12.9,65.3,2020-10-08T01:52:07.333Z
17335,38.3,73.5,69.1,31.7,4.7,29.8,1.1,1.9,4.1,2.6,7.5,9.0,12.4,10.0,10.2,64.8,2020-10-07T17:13:50.578Z
17336,33.0,51.7,58.5,28.5,2.9,26.4,1.1,1.0,4.1,2.7,7.4,9.0,10.0,8.8,8.8,65.0,2020-10-08T04:20:39.932Z
17337,43.7,45.4,77.8,40.6,4.7,37.8,0.5,1.2,4.3,2.0,7.3,9.0,12.1,9.3,9.2,43.6,2020-08-21T13:55:00.487Z
17338,43.1,73.5,78.6,39.5,6.7,39.2,0.7,1.6,4.3,2.4,7.7,9.0,14.7,11.7,11.6,50.4,2020-09-02T15:32:39.829Z
17339,37.0,65.6,70.6,33.5,2.1,29.6,1.1,1.7,4.1,2.8,8.1,9.0,10.2,8.4,8.5,65.0,2020-10-07T21:53:25.039Z
17340,47.1,72.7,84.3,43.2,5.2,38.5,0.7,2.9,4.2,2.3,7.4,9.0,12.9,10.0,9.9,51.8,2020-08-20T14:30:18.551Z
17341,40.1,29.8,65.1,36.1,4.7,35.5,0.6,0.8,4.3,2.3,8.3,9.0,12.2,11.1,10.9,46.4,2020-09-01T19:58:33.216Z
17342,37.7,72.9,64.1,32.2,5.5,29.1,1.1,1.9,4.1,3.0,7.8,9.0,13.4,11.3,11.6,64.8,2020-10-07T17:10:38.682Z
17343,29.1,27.1,48.8,21.6,5.0,25.1,1.1,0.4,4.1,2.4,7.1,9.0,11.5,10.8,10.7,64.9,2020-10-08T04:56:51.267Z
17344,45.2,68.1,84.7,44.6,1.5,37.7,0.8,2.8,4.2,2.3,7.7,9.0,9.4,7.1,7.2,54.9,2020-08-12T21:19:33.806Z
17345,41.0,65.0,69.2,40.9,6.3,34.5,0.5,1.7,4.4,2.6,8.1,9.0,14.4,12.0,11.8,44.2,2020-08-14T02:55:31.141Z
